"","coef","pVal"
"Intercept",-2.58,0
"log age",0.07,0
"log size",0,0.865
"log devs",0.06,0.096
"log commits",1.06,0
"C",0.14,0.165
"C#",-0.02,0.844
"C++",0.1,0.31
"Clojure",-0.26,0.015
"Coffeescript",0.12,0.23
"Erlang",0.15,0.145
"Go",0.16,0.127
"Haskell",-0.33,0.003
"Java",-0.04,0.668
"Javascript",-0.04,0.713
"Objective-C",-0.04,0.685
"Perl",-0.07,0.485
"Php",0.04,0.723
"Python",0.08,0.461
"Ruby",-0.08,0.485
"Scala",-0.07,0.531
"Typescript",0.17,0.11
