"","coef"
"Intercept",-2.66
"log age",0.19
"log size",-0.05
"log devs",0.16
"log commits",1.04
"C",-0.01
"C++",-0.12
"Clojure",-0.15
"Coffeescript",0.17
"Erlang",0.09
"Go",0.11
"Haskell",-0.26
"Java",-0.08
"Javascript",0.2
"Objective-C",-0.23
"Perl",0.07
"Php",0.12
"Python",-0.11
"Ruby",-0.03
"Scala",-0.09
"Typescript",0.32
