"","coef"
"Intercept",-2.51
"log age",0.13
"log size",-0.04
"log devs",0.11
"log commits",1.09
"C",0.21
"C++",0.21
"Clojure",-0.33
"Coffeescript",0.26
"Erlang",0.01
"Go",0.12
"Haskell",-0.31
"Java",0.14
"Javascript",0.07
"Objective-C",-0.02
"Perl",-0.02
"Php",-0.05
"Python",0.09
"Ruby",-0.08
"Scala",-0.28
"Typescript",-0.01
