"","coef","pVal"
"Intercept",-2.3,0
"log age",0.07,0
"log size",-0.03,0.01
"log devs",0.13,0
"log commits",1.06,0
"C",0.17,0.094
"C#",-0.1,0.31
"C++",0.06,0.547
"Clojure",-0.25,0.018
"Coffeescript",0.23,0.023
"Erlang",0.07,0.492
"Go",0.06,0.557
"Haskell",-0.3,0.005
"Java",-0.12,0.251
"Javascript",0.19,0.061
"Objective-C",0.08,0.433
"Perl",0.01,0.943
"Php",-0.03,0.767
"Python",0.12,0.256
"Ruby",-0.23,0.031
"Scala",-0.08,0.427
"Typescript",0.13,0.218
