"","coef","pVal"
"Intercept",-2.5,0
"log age",0.1,0
"log size",-0.02,0.081
"log devs",0.12,0
"log commits",1.06,0
"C",0.22,0.024
"C#",0.19,0.075
"C++",0.03,0.748
"Clojure",-0.31,0.005
"Coffeescript",0.04,0.732
"Erlang",0.09,0.393
"Go",0.05,0.623
"Haskell",-0.28,0.009
"Java",-0.04,0.664
"Javascript",0.08,0.488
"Objective-C",-0.12,0.28
"Perl",-0.09,0.376
"Php",0.09,0.379
"Python",0.22,0.025
"Ruby",-0.1,0.34
"Scala",-0.15,0.17
"Typescript",0.07,0.533
