"","coef"
"Intercept",-2.52
"log age",0.17
"log size",-0.05
"log devs",0.17
"log commits",1.04
"C",-0.08
"C++",0.03
"Clojure",-0.32
"Coffeescript",0.07
"Erlang",0.01
"Go",0.17
"Haskell",-0.17
"Java",0.06
"Javascript",-0.02
"Objective-C",0.24
"Perl",0.09
"Php",0.09
"Python",-0.05
"Ruby",-0.1
"Scala",-0.08
"Typescript",0.06
