"","coef","pVal"
"Intercept",-2.37,0
"log age",0.09,0
"log size",-0.03,0.029
"log devs",0.12,0
"log commits",1.05,0
"C",0.28,0.006
"C#",-0.06,0.552
"C++",0.13,0.235
"Clojure",-0.18,0.099
"Coffeescript",0.02,0.841
"Erlang",0.1,0.309
"Go",-0.07,0.513
"Haskell",-0.2,0.073
"Java",-0.17,0.115
"Javascript",0.13,0.243
"Objective-C",-0.06,0.585
"Perl",0.09,0.404
"Php",-0.07,0.511
"Python",0.03,0.76
"Ruby",-0.12,0.258
"Scala",-0.02,0.839
"Typescript",0.17,0.122
