"","coef","pVal"
"Intercept",-2.4,0
"log age",0.1,0
"log size",-0.02,0.079
"log devs",0.16,0
"log commits",1.03,0
"C",0.18,0.066
"C#",0.03,0.753
"C++",0.16,0.125
"Clojure",-0.1,0.354
"Coffeescript",0.29,0.005
"Erlang",0.1,0.339
"Go",0.1,0.362
"Haskell",-0.46,0
"Java",-0.3,0.005
"Javascript",-0.18,0.111
"Objective-C",-0.06,0.576
"Perl",0.11,0.288
"Php",0.12,0.218
"Python",0.06,0.581
"Ruby",-0.13,0.248
"Scala",-0.17,0.121
"Typescript",0.25,0.02
