"","coef"
"Intercept",-2.7
"log age",0.18
"log size",-0.04
"log devs",0.15
"log commits",1.04
"C",0.14
"C++",0.12
"Clojure",-0.24
"Coffeescript",0.04
"Erlang",0.18
"Go",0.24
"Haskell",-0.39
"Java",-0.08
"Javascript",0.15
"Objective-C",0.04
"Perl",0.25
"Php",-0.07
"Python",-0.18
"Ruby",-0.19
"Scala",-0.2
"Typescript",0.21
