"","coef"
"Intercept",-2.35
"log age",0.14
"log size",-0.05
"log devs",0.21
"log commits",1.02
"C",0.11
"C++",0.14
"Clojure",-0.4
"Coffeescript",-0.07
"Erlang",0.04
"Go",0.15
"Haskell",-0.34
"Java",-0.18
"Javascript",0.11
"Objective-C",0.04
"Perl",0.18
"Php",0.17
"Python",0.12
"Ruby",-0.18
"Scala",-0.18
"Typescript",0.31
