"","coef","pVal"
"Intercept",-2.46,0
"log age",0.09,0
"log size",-0.01,0.383
"log devs",0.12,0
"log commits",1.03,0
"C",0.23,0.017
"C#",0.01,0.884
"C++",0.03,0.784
"Clojure",-0.02,0.859
"Coffeescript",0.07,0.486
"Erlang",0.28,0.003
"Go",0.15,0.12
"Haskell",-0.43,0
"Java",-0.32,0.002
"Javascript",0.17,0.088
"Objective-C",0.01,0.882
"Perl",0.05,0.628
"Php",-0.05,0.585
"Python",-0.1,0.283
"Ruby",-0.17,0.09
"Scala",-0.05,0.644
"Typescript",0.14,0.159
