"","coef","pVal"
"Intercept",-2.41,0
"log age",0.09,0
"log size",-0.02,0.14
"log devs",0.14,0
"log commits",1.03,0
"C",0.14,0.139
"C#",0.01,0.946
"C++",0.11,0.25
"Clojure",-0.29,0.005
"Coffeescript",0.18,0.068
"Erlang",-0.09,0.369
"Go",0.37,0
"Haskell",0.04,0.67
"Java",-0.18,0.076
"Javascript",-0.1,0.345
"Objective-C",0.05,0.61
"Perl",0,0.963
"Php",-0.01,0.947
"Python",0.08,0.438
"Ruby",-0.22,0.028
"Scala",-0.26,0.01
"Typescript",0.17,0.093
