"","coef","pVal"
"Intercept",-2.55,0
"log age",0.12,0
"log size",-0.02,0.257
"log devs",0.14,0
"log commits",1.01,0
"C",0.22,0.026
"C#",-0.06,0.582
"C++",-0.03,0.751
"Clojure",-0.09,0.371
"Coffeescript",0.17,0.103
"Erlang",0.07,0.492
"Go",0.16,0.117
"Haskell",-0.48,0
"Java",-0.28,0.006
"Javascript",0.09,0.401
"Objective-C",0.06,0.566
"Perl",-0.11,0.294
"Php",0.23,0.016
"Python",-0.01,0.942
"Ruby",-0.12,0.259
"Scala",-0.02,0.852
"Typescript",0.2,0.041
