"","coef","pVal"
"Intercept",-2.26,0
"log age",0.09,0
"log size",-0.04,0.002
"log devs",0.12,0
"log commits",1.05,0
"C",0.23,0.012
"C#",0.25,0.009
"C++",0.1,0.257
"Clojure",-0.26,0.005
"Coffeescript",0.11,0.241
"Erlang",0.11,0.217
"Go",0.15,0.109
"Haskell",-0.24,0.014
"Java",-0.05,0.614
"Javascript",0.12,0.23
"Objective-C",-0.09,0.337
"Perl",-0.16,0.087
"Php",0.17,0.073
"Python",0.03,0.76
"Ruby",-0.2,0.05
"Scala",-0.26,0.009
"Typescript",-0.01,0.911
