"","coef","pVal"
"Intercept",-2.42,0
"log age",0.11,0
"log size",-0.02,0.097
"log devs",0.15,0
"log commits",1.01,0
"C",0.26,0.01
"C#",-0.2,0.07
"C++",0.09,0.391
"Clojure",-0.18,0.091
"Coffeescript",0.05,0.608
"Erlang",0.21,0.043
"Go",0.07,0.532
"Haskell",-0.25,0.023
"Java",0.04,0.679
"Javascript",0.05,0.644
"Objective-C",-0.01,0.903
"Perl",0.02,0.876
"Php",0.17,0.092
"Python",-0.23,0.024
"Ruby",-0.04,0.722
"Scala",-0.18,0.09
"Typescript",0.14,0.193
