"","coef","pVal"
"Intercept",-2.48,0
"log age",0.07,0
"log size",-0.01,0.36
"log devs",0.11,0
"log commits",1.07,0
"C",0.14,0.134
"C#",-0.32,0.003
"C++",0.07,0.496
"Clojure",-0.24,0.021
"Coffeescript",0.19,0.053
"Erlang",0.05,0.58
"Go",0.33,0.001
"Haskell",-0.24,0.02
"Java",-0.14,0.179
"Javascript",0.05,0.607
"Objective-C",-0.05,0.619
"Perl",0.27,0.006
"Php",0.06,0.521
"Python",0.13,0.196
"Ruby",-0.16,0.141
"Scala",-0.3,0.003
"Typescript",0.16,0.12
