"","coef","pVal"
"Intercept",-2.63,0
"log age",0.12,0
"log size",-0.02,0.092
"log devs",0.09,0.004
"log commits",1.07,0
"C",0.16,0.112
"C#",-0.11,0.303
"C++",0.07,0.458
"Clojure",-0.44,0
"Coffeescript",0.17,0.076
"Erlang",0.16,0.091
"Go",0.25,0.01
"Haskell",-0.33,0.001
"Java",0.06,0.545
"Javascript",-0.01,0.915
"Objective-C",0.03,0.748
"Perl",-0.07,0.522
"Php",-0.03,0.759
"Python",0.22,0.031
"Ruby",0,0.965
"Scala",-0.24,0.02
"Typescript",0.1,0.308
