"","coef"
"Intercept",-2.6
"log age",0.16
"log size",-0.05
"log devs",0.18
"log commits",1.07
"C",0.3
"C++",0.01
"Clojure",-0.14
"Coffeescript",0.12
"Erlang",-0.23
"Go",0
"Haskell",-0.26
"Java",-0.1
"Javascript",0.11
"Objective-C",0.1
"Perl",0.17
"Php",0.19
"Python",0.01
"Ruby",-0.19
"Scala",-0.3
"Typescript",0.22
