"","coef"
"Intercept",-2.58
"log age",0.18
"log size",-0.04
"log devs",0.17
"log commits",1.01
"C",-0.03
"C++",0.03
"Clojure",-0.2
"Coffeescript",0.14
"Erlang",-0.21
"Go",-0.02
"Haskell",-0.08
"Java",0.11
"Javascript",0.14
"Objective-C",0.07
"Perl",-0.05
"Php",0.12
"Python",-0.2
"Ruby",-0.04
"Scala",-0.06
"Typescript",0.28
