"","coef","pVal"
"Intercept",-2.37,0
"log age",0.1,0
"log size",-0.02,0.204
"log devs",0.15,0
"log commits",0.99,0
"C",0.04,0.711
"C#",-0.1,0.333
"C++",0.28,0.004
"Clojure",-0.11,0.304
"Coffeescript",0.32,0.001
"Erlang",0.07,0.458
"Go",0.07,0.473
"Haskell",-0.23,0.027
"Java",-0.13,0.184
"Javascript",0.08,0.434
"Objective-C",-0.16,0.108
"Perl",0,0.965
"Php",0.04,0.668
"Python",-0.15,0.153
"Ruby",-0.4,0
"Scala",-0.03,0.79
"Typescript",0.39,0
