"","coef"
"Intercept",-2.39
"log age",0.11
"log size",-0.02
"log devs",0.19
"log commits",1.01
"C",0.05
"C++",0.17
"Clojure",-0.19
"Coffeescript",-0.03
"Erlang",-0.14
"Go",0.1
"Haskell",-0.26
"Java",-0.1
"Javascript",0.04
"Objective-C",0.07
"Perl",0.08
"Php",0.05
"Python",-0.06
"Ruby",0.11
"Scala",-0.04
"Typescript",0.14
