"","coef","pVal"
"Intercept",-2.48,0
"log age",0.06,0.001
"log size",-0.01,0.512
"log devs",0.14,0
"log commits",1.07,0
"C",0.14,0.184
"C#",-0.02,0.888
"C++",0.1,0.31
"Clojure",-0.26,0.019
"Coffeescript",0.17,0.114
"Erlang",0.13,0.224
"Go",0.26,0.01
"Haskell",-0.28,0.007
"Java",-0.09,0.381
"Javascript",0.02,0.832
"Objective-C",-0.1,0.351
"Perl",0.2,0.062
"Php",0.12,0.239
"Python",-0.12,0.276
"Ruby",0.1,0.352
"Scala",-0.29,0.008
"Typescript",-0.09,0.422
