"","coef"
"Intercept",-2.4
"log age",0.15
"log size",-0.06
"log devs",0.18
"log commits",1.05
"C",0.17
"C++",0.16
"Clojure",-0.2
"Coffeescript",0.08
"Erlang",-0.1
"Go",0.01
"Haskell",-0.33
"Java",0.04
"Javascript",0.09
"Objective-C",0.08
"Perl",0.05
"Php",0.03
"Python",-0.05
"Ruby",0.06
"Scala",-0.11
"Typescript",0.01
