"","coef","pVal"
"Intercept",-2.31,0
"log age",0.07,0
"log size",-0.02,0.175
"log devs",0.18,0
"log commits",1.01,0
"C",0.21,0.039
"C#",-0.11,0.323
"C++",0.02,0.866
"Clojure",-0.13,0.22
"Coffeescript",0.2,0.047
"Erlang",0.06,0.587
"Go",0.14,0.172
"Haskell",-0.36,0.001
"Java",-0.06,0.554
"Javascript",0.07,0.508
"Objective-C",-0.01,0.921
"Perl",0.09,0.384
"Php",0.13,0.209
"Python",0.07,0.503
"Ruby",-0.12,0.27
"Scala",-0.37,0.001
"Typescript",0.17,0.136
