"","coef","pVal"
"Intercept",-2.41,0
"log age",0.11,0
"log size",-0.02,0.209
"log devs",0.16,0
"log commits",1,0
"C",-0.02,0.85
"C#",-0.01,0.893
"C++",0.14,0.134
"Clojure",-0.17,0.108
"Coffeescript",0.26,0.008
"Erlang",-0.11,0.285
"Go",0.18,0.069
"Haskell",-0.24,0.018
"Java",-0.23,0.022
"Javascript",0.05,0.592
"Objective-C",-0.04,0.677
"Perl",0.09,0.382
"Php",-0.03,0.75
"Python",0.16,0.104
"Ruby",-0.02,0.848
"Scala",-0.2,0.054
"Typescript",0.19,0.061
