"","coef"
"Intercept",-2.46
"log age",0.14
"log size",-0.04
"log devs",0.2
"log commits",1.04
"C",0.09
"C++",-0.07
"Clojure",-0.37
"Coffeescript",-0.17
"Erlang",-0.08
"Go",-0.17
"Haskell",-0.26
"Java",-0.09
"Javascript",0.17
"Objective-C",0.27
"Perl",0.23
"Php",0.04
"Python",0.01
"Ruby",0.18
"Scala",-0.07
"Typescript",0.28
