"","coef","pVal"
"Intercept",-2.61,0
"log age",0.12,0
"log size",-0.03,0.065
"log devs",0.08,0.019
"log commits",1.08,0
"C",0.26,0.015
"C#",0.07,0.548
"C++",0.29,0.004
"Clojure",-0.28,0.009
"Coffeescript",0.26,0.012
"Erlang",-0.01,0.887
"Go",0.1,0.362
"Haskell",-0.15,0.164
"Java",0.05,0.643
"Javascript",-0.05,0.645
"Objective-C",-0.42,0
"Perl",0.06,0.585
"Php",0.01,0.949
"Python",-0.04,0.696
"Ruby",-0.09,0.448
"Scala",-0.16,0.158
"Typescript",0.12,0.275
