"","coef"
"Intercept",-2.73
"log age",0.18
"log size",-0.03
"log devs",0.11
"log commits",1.05
"C",0.26
"C++",0.09
"Clojure",-0.03
"Coffeescript",0.13
"Erlang",0.06
"Go",-0.02
"Haskell",-0.59
"Java",-0.17
"Javascript",-0.03
"Objective-C",0.07
"Perl",0.26
"Php",0.08
"Python",-0.11
"Ruby",-0.21
"Scala",-0.13
"Typescript",0.33
