"","coef","pVal"
"Intercept",-2.32,0
"log age",0.1,0
"log size",-0.05,0.001
"log devs",0.1,0.003
"log commits",1.08,0
"C",0.17,0.1
"C#",0.24,0.021
"C++",0.13,0.217
"Clojure",-0.3,0.005
"Coffeescript",0.09,0.372
"Erlang",-0.06,0.582
"Go",0.1,0.344
"Haskell",-0.26,0.013
"Java",-0.08,0.42
"Javascript",0.06,0.601
"Objective-C",-0.09,0.429
"Perl",0.11,0.285
"Php",0.22,0.034
"Python",-0.12,0.265
"Ruby",-0.03,0.791
"Scala",-0.41,0
"Typescript",0.24,0.025
