"","coef","pVal"
"Intercept",-2.45,0
"log age",0.08,0
"log size",-0.02,0.163
"log devs",0.12,0
"log commits",1.05,0
"C",0.1,0.306
"C#",-0.05,0.638
"C++",0.14,0.146
"Clojure",-0.23,0.032
"Coffeescript",0.21,0.036
"Erlang",0.17,0.09
"Go",0.15,0.148
"Haskell",-0.27,0.01
"Java",-0.09,0.372
"Javascript",-0.11,0.314
"Objective-C",-0.01,0.941
"Perl",-0.03,0.804
"Php",0.31,0.002
"Python",0,0.989
"Ruby",-0.2,0.05
"Scala",-0.25,0.015
"Typescript",0.15,0.159
