"","coef","pVal"
"Intercept",-2.35,0
"log age",0.11,0
"log size",-0.04,0.007
"log devs",0.12,0
"log commits",1.04,0
"C",0,0.974
"C#",-0.04,0.745
"C++",0.07,0.494
"Clojure",-0.26,0.014
"Coffeescript",0.14,0.179
"Erlang",0.08,0.423
"Go",0,0.964
"Haskell",-0.34,0.001
"Java",-0.16,0.121
"Javascript",0.14,0.182
"Objective-C",0.05,0.585
"Perl",-0.05,0.643
"Php",0.12,0.223
"Python",0.05,0.607
"Ruby",-0.1,0.357
"Scala",-0.13,0.212
"Typescript",0.42,0
