"","coef","pVal"
"Intercept",-2.68,0
"log age",0.13,0
"log size",-0.01,0.419
"log devs",0.07,0.027
"log commits",1.04,0
"C",0.01,0.927
"C#",0.11,0.282
"C++",0.05,0.599
"Clojure",-0.09,0.391
"Coffeescript",0.22,0.028
"Erlang",0.11,0.301
"Go",0.07,0.51
"Haskell",-0.2,0.055
"Java",-0.13,0.223
"Javascript",0.14,0.197
"Objective-C",-0.04,0.702
"Perl",-0.06,0.579
"Php",-0.02,0.825
"Python",0.1,0.337
"Ruby",-0.12,0.284
"Scala",-0.29,0.006
"Typescript",0.14,0.197
