"","coef","pVal"
"Intercept",-2.45,0
"log age",0.11,0
"log size",-0.03,0.064
"log devs",0.11,0
"log commits",1.04,0
"C",0.21,0.032
"C#",-0.12,0.251
"C++",0.11,0.291
"Clojure",-0.35,0.001
"Coffeescript",0.09,0.398
"Erlang",0.12,0.218
"Go",0.12,0.199
"Haskell",-0.35,0.001
"Java",0.08,0.431
"Javascript",-0.03,0.778
"Objective-C",-0.06,0.526
"Perl",-0.07,0.482
"Php",0.11,0.289
"Python",-0.11,0.257
"Ruby",0.14,0.167
"Scala",-0.21,0.041
"Typescript",0.33,0.001
