"","coef"
"Intercept",-2.14
"log age",0.09
"log size",-0.03
"log devs",0.22
"log commits",1.02
"C",0.21
"C++",0.07
"Clojure",-0.42
"Coffeescript",0.22
"Erlang",-0.04
"Go",-0.11
"Haskell",-0.25
"Java",-0.1
"Javascript",-0.17
"Objective-C",0.18
"Perl",0.07
"Php",-0.04
"Python",0.15
"Ruby",0.02
"Scala",-0.02
"Typescript",0.22
