"","coef"
"Intercept",-2.62
"log age",0.17
"log size",-0.04
"log devs",0.14
"log commits",1.03
"C",0.14
"C++",0.07
"Clojure",-0.1
"Coffeescript",0.02
"Erlang",0.19
"Go",0.05
"Haskell",-0.21
"Java",-0.02
"Javascript",0.14
"Objective-C",-0.01
"Perl",-0.07
"Php",0.01
"Python",-0.02
"Ruby",-0.31
"Scala",-0.02
"Typescript",0.16
