"","coef"
"Intercept",-2.25
"log age",0.16
"log size",-0.05
"log devs",0.18
"log commits",0.98
"C",0.22
"C++",0.11
"Clojure",-0.22
"Coffeescript",0.04
"Erlang",0.08
"Go",0
"Haskell",-0.4
"Java",-0.22
"Javascript",0.07
"Objective-C",0.21
"Perl",0.02
"Php",0.03
"Python",0.01
"Ruby",-0.02
"Scala",-0.09
"Typescript",0.15
