"","coef","pVal"
"Intercept",-2.52,0
"log age",0.11,0
"log size",-0.01,0.516
"log devs",0.15,0
"log commits",1.02,0
"C",0.04,0.68
"C#",-0.09,0.372
"C++",0.2,0.044
"Clojure",-0.16,0.123
"Coffeescript",0.14,0.156
"Erlang",0.07,0.463
"Go",0.05,0.62
"Haskell",-0.29,0.006
"Java",0.14,0.15
"Javascript",-0.04,0.713
"Objective-C",-0.08,0.457
"Perl",0.03,0.756
"Php",0.09,0.353
"Python",0.09,0.33
"Ruby",-0.23,0.024
"Scala",-0.07,0.47
"Typescript",0.09,0.368
