"","coef","pVal"
"Intercept",-2.58,0
"log age",0.11,0
"log size",-0.02,0.167
"log devs",0.11,0.002
"log commits",1.05,0
"C",0.05,0.63
"C#",0.09,0.387
"C++",-0.07,0.535
"Clojure",-0.21,0.06
"Coffeescript",0.13,0.212
"Erlang",0.18,0.087
"Go",0.06,0.564
"Haskell",-0.08,0.435
"Java",-0.22,0.046
"Javascript",0.03,0.776
"Objective-C",0.01,0.932
"Perl",-0.05,0.638
"Php",0.03,0.774
"Python",-0.01,0.957
"Ruby",-0.11,0.331
"Scala",-0.1,0.343
"Typescript",0.26,0.02
