"","coef"
"Intercept",-2.97
"log age",0.2
"log size",-0.02
"log devs",0.17
"log commits",1.02
"C",0.05
"C++",-0.04
"Clojure",-0.42
"Coffeescript",-0.16
"Erlang",-0.11
"Go",0.3
"Haskell",-0.11
"Java",-0.15
"Javascript",0.04
"Objective-C",0.19
"Perl",0.12
"Php",0.19
"Python",0
"Ruby",0.03
"Scala",-0.04
"Typescript",0.1
