"","coef","pVal"
"Intercept",-2.4,0
"log age",0.1,0
"log size",-0.02,0.078
"log devs",0.16,0
"log commits",1.02,0
"C",0.13,0.174
"C#",-0.15,0.132
"C++",-0.06,0.5
"Clojure",-0.16,0.103
"Coffeescript",0.14,0.144
"Erlang",-0.01,0.89
"Go",0.11,0.249
"Haskell",-0.06,0.545
"Java",-0.09,0.368
"Javascript",-0.04,0.676
"Objective-C",-0.14,0.143
"Perl",0.07,0.486
"Php",0.21,0.023
"Python",0.14,0.155
"Ruby",-0.19,0.07
"Scala",-0.12,0.228
"Typescript",0.23,0.017
