"","coef","pVal"
"Intercept",-2.65,0
"log age",0.11,0
"log size",-0.01,0.657
"log devs",0.12,0
"log commits",1.02,0
"C",0.15,0.116
"C#",-0.03,0.801
"C++",0.12,0.237
"Clojure",-0.11,0.276
"Coffeescript",0.28,0.004
"Erlang",0.12,0.204
"Go",0.19,0.053
"Haskell",-0.17,0.089
"Java",0.01,0.908
"Javascript",-0.07,0.502
"Objective-C",-0.14,0.169
"Perl",-0.07,0.513
"Php",0.06,0.555
"Python",-0.02,0.818
"Ruby",-0.29,0.006
"Scala",-0.12,0.233
"Typescript",0.09,0.363
