"","coef"
"Intercept",-2.4
"log age",0.13
"log size",-0.05
"log devs",0.17
"log commits",1.08
"C",0.2
"C++",0.21
"Clojure",-0.24
"Coffeescript",0.11
"Erlang",-0.06
"Go",0.05
"Haskell",-0.26
"Java",-0.19
"Javascript",0.06
"Objective-C",0.14
"Perl",-0.13
"Php",0.16
"Python",0
"Ruby",-0.1
"Scala",-0.13
"Typescript",0.18
