"","coef","pVal"
"Intercept",-2.41,0
"log age",0.11,0
"log size",-0.03,0.025
"log devs",0.11,0
"log commits",1.05,0
"C",0.09,0.317
"C#",0.09,0.346
"C++",0.18,0.046
"Clojure",-0.22,0.027
"Coffeescript",0.13,0.159
"Erlang",0.16,0.086
"Go",0.05,0.579
"Haskell",-0.24,0.015
"Java",-0.34,0.001
"Javascript",0.2,0.035
"Objective-C",-0.08,0.432
"Perl",-0.11,0.263
"Php",-0.06,0.561
"Python",0,0.976
"Ruby",0.03,0.739
"Scala",-0.14,0.141
"Typescript",0.23,0.019
