"","coef","pVal"
"Intercept",-2.5,0
"log age",0.07,0
"log size",0,0.984
"log devs",0.12,0
"log commits",1.05,0
"C",0.1,0.292
"C#",-0.12,0.248
"C++",0.03,0.724
"Clojure",-0.27,0.009
"Coffeescript",0.15,0.127
"Erlang",0.14,0.136
"Go",0.24,0.014
"Haskell",-0.16,0.134
"Java",-0.31,0.002
"Javascript",0.08,0.455
"Objective-C",0.03,0.742
"Perl",0.16,0.091
"Php",0.13,0.166
"Python",0.06,0.519
"Ruby",-0.13,0.212
"Scala",-0.24,0.018
"Typescript",0.09,0.373
