"","coef","pVal"
"Intercept",-2.43,0
"log age",0.09,0
"log size",-0.02,0.108
"log devs",0.12,0
"log commits",1.05,0
"C",0.33,0
"C#",-0.11,0.258
"C++",0.19,0.052
"Clojure",-0.2,0.05
"Coffeescript",-0.07,0.497
"Erlang",0.23,0.016
"Go",0.37,0
"Haskell",-0.22,0.035
"Java",-0.25,0.011
"Javascript",-0.18,0.086
"Objective-C",-0.16,0.11
"Perl",-0.05,0.601
"Php",0.17,0.081
"Python",-0.01,0.94
"Ruby",-0.03,0.792
"Scala",-0.26,0.009
"Typescript",0.24,0.016
